MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	QuestionID	House	Session	Date	Description	Description_in_Burmese	Issue	Respondant	Respondant_Position	Response	Purpose
UPMP-01-0171	Dr. Tin Shwe (a) U Tin Shwe	ဒေါက်တာတင်ရွှေ (ခ) ဦးတင်ရွှေ	Yangon Region, Constituency (6)	Yangon	NDF	Male	Bamar	Buddhism		Medicines	First Amyotha Hluttaw	2010	2015	UPQ-01-06-051	First Amyotha Hluttaw	Sixth Regular Session	4-Feb-13	Inscribing monograph of Patriotism in Middle and High School level		Education	U Aye Kyu	Deputy Education Minister	Unclear	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-02-238	First Amyotha Hluttaw	Second Regular Session	17-Oct-11	Reviewing MRTV programmes to preserve culture	ရိုးရာယဉ်ကျေးမှု အမွေအနှစ်များကို ထိန်းသိမ်းရန်အတွက် မြန်မာ့ရုပ်မြင်သံကြားမှ တင်ဆက်ပြသမှု များကို သုံးသပ်ဆောင်ရွက်ရန် အစီအစဉ် ရှိ/မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း	Culture	U Soe Win	Deputy Information Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-018	First Amyotha Hluttaw	Third Regular Session	30-Jan-12	Remittance of cash by migrant workers		Business	U Hla Tun	Finance and Revenue Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-023	First Amyotha Hluttaw	Third Regular Session	15-Feb-12	Accessibility of hybrid seeds for hybrid rice		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Unclear	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-059	First Amyotha Hluttaw	Third Regular Session	29-Feb-12	Inspection of contamination of CO2 in atmosphere		Environment	U Win Tun	Environmental Conservation and Forestry Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-113	First Amyotha Hluttaw	Third Regular Session	23-Mar-12	Conducting vocational courses for youth		Labour	U Myo Aung	Deputy Industry Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-016	First Amyotha Hluttaw	Fourth Regular Session	9-Jul-12	Adoption of measures to tackle unemployment		Labour	U Aung Kyi	Labour Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-019	First Amyotha Hluttaw	Fourth Regular Session	9-Jul-12	Implementation of laws concerning working conditions		Labour	U Aung Kyi	Labour Minister	Mixed Answer	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-026	First Amyotha Hluttaw	Fourth Regular Session	11-Jul-12	Plan for adequate electricity supply		Services	U Aung Than Oo	Deputy Electric Power Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-031	First Amyotha Hluttaw	Fourth Regular Session	12-Jul-12	Farmland reclamation		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-034	First Amyotha Hluttaw	Fourth Regular Session	12-Jul-12	Banks’ debit and credit interest rates		Finance	U Hla Tun	Finance and Revenue Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-074	First Amyotha Hluttaw	Fourth Regular Session	30-Jul-12	Cooperation between schools in Burma and in other ASEAN countries		Education	U Aye Kyu	Deputy Education Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-06-044	First Amyotha Hluttaw	Sixth Regular Session	30-Jan-13	Preventing the Flood by Reexcavating the Creek		Environment	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Underway	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-06-053	First Amyotha Hluttaw	Sixth Regular Session	4-Feb-13	Laws and policies concerning Burmese migrant workers		Labour	U Maung Myint	Labour, Employment and Social Security Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-06-054	First Amyotha Hluttaw	Sixth Regular Session	5-Feb-13	Scrutinize before permiting Resources Lisence		Mining	Dr Myint Aung	Mine Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-07-011	First Amyotha Hluttaw	Seventh Regular Session	27-Jun-13	Selling Gems to Foreign Countries		Mining	U Than Tun Aung	Deputy Mining Minister	Negative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-07-021	First Amyotha Hluttaw	Seventh Regular Session	2-Jul-13	Implimentation of AEC scores		Business	Dr. Daw Khin San Yi	Deputy Natioinal Planing and Economic Development Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-07-027	First Amyotha Hluttaw	Seventh Regular Session	4-Jul-13	Planing for Tourism Industry		Tourism	U Htay Aung	Hotels and Tourism Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-08-038	First Amyotha Hluttaw	Eight Regular Session	1-Nov-13	Allowing Citizens for free entrance to Museums		Social Welfare	Daw Sandar Khin	Deputy Culture Minister	Negative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-08-051	First Amyotha Hluttaw	Eight Regular Session	11-Nov-13	Concerning Between Mobile Phone and Health		Health	U Thaung tin	Deputy Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-08-053	First Amyotha Hluttaw	Eight Regular Session	13-Nov-13	Visa and Pay Scale for Migrants		Social Welfare	U Htin Aing	Deputy Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-007	First Amyotha Hluttaw	Ninth Regular Session	16-Jan-14	Exporting Products of SME		Business	Daw Lei Lei Thein	Deputy National Planning and Economic Development Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-027	First Amyotha Hluttaw	Ninth Regular Session	3-Feb-14	Changing Currirulum in BES		Education	Dr. Zaw Min Aung	Deputy Education Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-033	First Amyotha Hluttaw	Ninth Regular Session	7-Feb-14	Scrutinizing Matriculation Exam results for (10) Years		Education	Dr. Zaw Min Aung	Deputy Education Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-036	First Amyotha Hluttaw	Ninth Regular Session	11-Feb-14	Labour Rights for Unsettel Workers		Labour	U Htin Aung	Deputy Labour and Employment Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-048	First Amyotha Hluttaw	Ninth Regular Session	24-Feb-14	Showing Poverty Line and Escaping from Poverty Circle with International Experience		Social Welfare	Daw Lei Lei Thein	Deputy National Planning and Economic Development Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-053	First Amyotha Hluttaw	Ninth Regular Session	28-Feb-14	Rules for Public Security Services		Administration	Brig. General Kyaw Kyaw Tun	Deputy Home Minister	Underway	Legislation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-09-080	First Amyotha Hluttaw	Ninth Regular Session	24-Mar-14	Constructing the road connect with villages in ThanHlin		Infrasturctural Development	U Tin Ngwe	Deputy Livestock, Fishery and Rual Developement Minister	Affirmative	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-006	First Amyotha Hluttaw	Tenth Regular Session	29-May-14	Extanding Villages Area		Real Estate	U Aung Thein	Deputy President's Office (4) Minister	Underway	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-041	First Amyotha Hluttaw	Tenth Regular Session	12-Jun-14	Instruction for Funds of All BEHS		Education	Dr. Zaw Min Aung	Deputy Education Minister	Affirmative	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-044	First Amyotha Hluttaw	Tenth Regular Session	13-Jun-14	Upgrading the Road in Thanlyin		Infrasturctural Development	U Tin Ngwe	Deputy Livestock, Fishery and Rual Development Minister	Affirmative	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-053	First Amyotha Hluttaw	Tenth Regular Session	16-Jun-14	Recostructing the Dam for Gadatphyar Village Group in Thanlyin		Infrasturctural Development	U Khin Zaw	Deputy Agriculture and Irrigation Minister	Affirmative	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-068	First Amyotha Hluttaw	Tenth Regular Session	19-Jun-14	Upgrading Htawthon Creek Bridge		Infrasturctural Development	U Tin Ngwe	Deputy Livestock, Fishery and Rual Development Minister	Underway	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-073	First Amyotha Hluttaw	Tenth Regular Session	20-Jun-14	Motivation to Other ASEAN Countries about Migrants		Labour	U Htin Aung	Labour and Employment Minister	Underway	Scrutiny
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-087	First Amyotha Hluttaw	Tenth Regular Session	26-Jun-14	Dreeding Sittan Creek in Kyauktan		Environment	U Aung Thein	Deputy President's Office (4) Minister	Affirmative	Representation
UPMP-01-0173	Dr. Myint Kyi	ဒေါက်တာမြင့််ကြည်	Yangon Region, Constituency (8)	Yangon	USDP	Male	Bamar	Buddhism	1-Jun-47	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-10-158	First Amyotha Hluttaw	Tenth Regular Session	21-Jul-14	Opening Nuclear Power Plant		Energy	Dr. Ko Ko Oo	Science and Technology Minister	Underway	Scrutiny
UPMP-01-0174	Dr. Khin Shwe	ဒေါက်တာခင်ရွှေ	Yangon Region, Constituency (9)	Yangon	USDP	Male	Bamar	Buddhism	21-Jan-55	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-223	First Amyotha Hluttaw	Second Regular Session	4-Oct-11	Spending electricity revenue for other projects	မြန်မာနိုင်ငံအတွင်း သတ်မှတ်ကောက်ခံနေသော ဓာတ်အားခနှုန်းထားများဖြင့် စုဆောင်း ရရှိသော ဝင်ငွေသည် သက်ဆိုင်ရာဝန်ကြီးဋ္ဌာနအနေနှင့် မြောက်မြားစွာသော တိုးချဲ့ရင်းနှီး မြှုပ်နှံမှုများ ဆက်လက်ဆောင်ရွက်နိုင်ရေးအတွက် အထောက်အကူဖြစ်နိုင်/ မဖြစ်နိုင်နှင့် စပ်လျဉ်းသည့် မေးခွန်း	Development	U Khin Maung Soe	Electric Power Minister	Affirmative	Scrutiny
UPMP-01-0174	Dr. Khin Shwe	ဒေါက်တာခင်ရွှေ	Yangon Region, Constituency (9)	Yangon	USDP	Male	Bamar	Buddhism	21-Jan-55	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-233	First Amyotha Hluttaw	Second Regular Session	7-Oct-11	Establishing Twantay-Kungyangon road	ရန်ကုန်တိုင်းဒေသကြီး တွံတေး-ရေကျော်လမ်း (၇)မိုင်(၆)ဖာလုံနှင့် တွံတေး-ကော့မှူး-ကွမ်းခြံကုန်း မြို့နယ်များအထိ စုစုပေါင်း(၁၉)မိုင်(၆)ဖာလုံလမ်းအား ပြည်သူ့ဆောက်လုပ် ရေးလမ်းအဖြစ် ဖော်ထုတ်ပေးနိုင်ရန် အစီအစဉ် ရှိ/မရှိနှင့် စပ်လျဉ်းသည့် မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Negative	Representation
UPMP-01-0174	Dr. Khin Shwe	ဒေါက်တာခင်ရွှေ	Yangon Region, Constituency (9)	Yangon	USDP	Male	Bamar	Buddhism	21-Jan-55	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-265	First Amyotha Hluttaw	Second Regular Session	24-Oct-11	Repairing tributories in Twantay to prevent flood	တွံတေးမြို့နယ်၊ ခတ္တိယရေကျော်ချောင်းဟောင်း ၅ မိုင်နှင့် ရေတွင်းကုန်း တမာတကော ရေသွင်း ရေနုတ်မြောင်း ၆ မိုင်အား ရေကြီးမှုမှ ကာကွယ်ရန်အတွက် ပြန်လည်ပြုပြင်ပေးရန် အစီအစဉ် ရှိ/မရှိ နှင့် စပ်လျဉ်းသည့် မေးခွန်း	Infrasturctural Development	U Min Zaw	Deputy Agriculture and Irrigation Minister	Negative	Representation
UPMP-01-0174	Dr. Khin Shwe	ဒေါက်တာခင်ရွှေ	Yangon Region, Constituency (9)	Yangon	USDP	Male	Bamar	Buddhism	21-Jan-55	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-11-141	First Amyotha Hluttaw	Eleventh Regular Session	18-Nov-14	Getting Permittion for Ygn Industrial Zone (4) by Constitution		34	U Kyaw Lwin	Construction Minister	Unclear	Representation
UPMP-01-0181	Colonel Khin Soe	ဗိုလ်မှူးကြီးခင်စိုး			Military	Male	Bamar	Buddhism	15-Jun-59		First Amyotha Hluttaw	2010	2015	UPQ-01-10-124	First Amyotha Hluttaw	Tenth Regular Session	8-Jul-14	Maintaining Fund for Taungphyusal lake and Latsal Lake		Administration	U Aung Thein	Deputy President's Office (4) Minister	Unclear	Scrutiny
