am_constituency,st_constituency_number,st_constituency,ward_village_number,ward_village,am_constituency_number,st_constituency_pcode
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,25,သုံးထပ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,26,စက်ဆန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,27,ပြင်ဘိုးကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,28,ဂရမ်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,29,ပက်ပြဲကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,30,ဗြူးစခန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,31,သဇင်ကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,32,ချောင်းကြီးဝကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,33,ပေါင်းထယ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,34,ဒေါင့်ကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,35,ငပြေမကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,36,ခနောင်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,37,စခန်းကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,38,ထော်ပိုင်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,39,ရေကျော်တိုးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,1,သူဇာဝကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,2,စိန်ဟိုင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,3,ပျဉ်းမကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,4,ပန်းဘဲစုကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,5,လွှထောင်စုကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,6,ကွန်ပင်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,7,မရဲ့ရွာသစ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,8,ရုပ်ဆိုင်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,9,ကျုံစလူကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,10,အောက်လှည်းဆိပ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,11,ကျုံဖားကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,12,ကမ်းကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,13,ကံစုအရှေ့ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,14,ကံစု(အနောက်)ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,15,ကုလားအုံးပင်စုကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,16,ကွင်းပုံးကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,17,ကွင်းကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,18,တုံးလဲကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,19,လင်းတိုင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,20,မင်းဂံကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,21,မြင်းကကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,22,သံလိုက်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,23,ဘိုးရောင်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,24,ဆူးပဒေါင်းကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,25,ရွာသစ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,26,ပဝိန်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,27,သဇင်ငူကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,28,ပိုက်စလပ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,29,သဗြုကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,30,သာပေါင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,31,ညီနောင်ဝကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,32,ချောင်းဖျား(ညီနောင်)ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,33,မလော့ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,34,အေးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,35,မဂူကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,37,ကြိမ်ချောင်းကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,38,ကျွန်းသာယာကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,39,ဟိုင်းစီကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,40,သကန်ဝကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,41,သစ်တိုချောင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,42,သစ်ဖြူချောင်း(ကံစု)ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,43,ကဒုံကနိကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,44,အေရာကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,45,ဆတ်ကျွန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,46,ချောင်းဗြဲကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,2,ဘိုကလေး,47,သရော်ချောင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,1,အမှတ်(3)ရပ်ကွက်(မြန်အောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,2,အမှတ်(5)ရပ်ကွက်(မြန်အောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,3,အမှတ်(6)ရပ်ကွက်(မြန်အောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,4,မြောက်ပိုင်းရပ်ကွက်(ကနောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,5,အလယ်ပိုင်းရပ်ကွက်(ကနောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,6,စျေးပိုင်းရပ်ကွက်(ကနောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,7,မြို့မရပ်ကွက်(ကနောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,8,ရိုက်စုရပ်ကွက်(ကနောင်မြို့),5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,9,ရှားတောကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,10,ကပ်ခိုကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,11,ကညွတ်ကုန်းကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,12,ဇီးဖြူကုန်းကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,13,ပေါက်ကုန်းစွန်းကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,14,အိုးဘိုကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,15,ဝက်တိုးကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,16,လေးတူးကြီးကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,17,ကျွဲတဲကုန်းကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,18,ငါးပိဆိပ်ကျေးရွာအုပ်စု,5,MMR017011
ဧရာဝတီတိုင်းဒေသကြီး,1,မြန်အောင်,19,ကဇွန်းခုံကျေးရွာအုပ်စု,5,MMR017011
