state_or_region,constituency_number,constituency_name,ward_village_number,ward_village
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,11,ပန်းခွာကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,12,ကျီးပြကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,13,ကြောင်ပန်းကုန်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,14,ညောင်ရွေကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,15,ညောင်0န်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,16,ပွတ်တိုင်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,17,သင်ပုတ်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,18,ငါးအိုးကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,19,ရွာနန်း ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,20,လက်ပန်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,21,ဇရပ်ဖြူကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,22,မြောင်းဦးကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,23,ပနန်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,24,ကတဲကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,25,လက်ပန်ပင်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,26,သူငယ်တော်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,27,တံစိုးကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,28,မုန့်ပေါင်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,29,သမန္တလင်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,30,မြင်းကဘက်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,31,ရွာပုလဲကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,32,မြေစိုပါယ်လေးဆယ်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,33,အနောက်သာဂရ ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,34,ဘုံကွင်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,35,ဒါန်းတိုင်ကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,36,ရန်ဘက်လိုကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,37,ပေတောကြီးကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,38,စပါယ်တောကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,39,ရွှေအင်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,40,လေးဆယ်ကုန်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,41,ဆူးလေကုန်းကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,42,အင်ရောင်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,43,မင်းစုကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,44,တောတွင်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,45,ကလိုင်ကျော်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,46,ရဲမအူကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,47,မယ်ဇယ်ပင်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,2,ကျောက်ဆည်မြို့နယ်,48,စိုင်မလန်းကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,1,ရွာနိုင်ရပ်ကွက် (စဉ့်ကိုင်မြို့)
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,2,တရုပ်စုရပ်ကွက် (စဉ့်ကိုင်မြို့)
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,3,ရန်အောင်မြင်ရပ်ကွက် (စဉ့်ကိုင်မြို့)
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,4,ကံသစ်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,5,ကြက်စိန့်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,6,ကြက်မျှားကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,7,စွန်ရဲ ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,8,ဆည်ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,9,ညောင်ပင်ကြီး ကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,10,တောမကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,11,တောင်ရင်းကျေးရွာ အုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,12,တအုံကျေးရွာအုပ်စု
မန္တလေးတိုင်းဒေသကြီး,1,စဥ့်ကိုင်မြို့နယ်,13,ဒေါင့်ကြီးကွေ့ကျေးရွာအုပ်စု
